Generation	CellName	Probability_BASALB	Probability_BASALA
5	HCC38	0.5267188044754595	0.4732811955245405
5	MDAMB157	0.9847332656183739	0.015266734381626068
5	HCC1806	0.14373776861113505	0.8562622313888649
5	HDQP1	0.0848991543324631	0.9151008456675369
5	BT549	0.990371169682448	0.009628830317552017
5	MDAMB436	0.9744039017718753	0.025596098228124697
5	CAL51	0.9827373842060386	0.017262615793961378
5	HCC3153	0.06567409255319336	0.9343259074468067
5	SW527	0.9492555336141895	0.05074446638581054
5	HCC1143	0.12468373159540178	0.8753162684045982
5	HCC1395	0.9791883298398282	0.020811670160171825
5	SUM159	0.996430482282339	0.0035695177176610082
5	HCC2157	0.06867539507640683	0.9313246049235931
5	UACC3199	0.5326183550067748	0.4673816449932252
5	HCC1187	0.10389449681046133	0.8961055031895386
5	HBL100	0.9911566248924235	0.00884337510757649
5	HCC1599	0.16088627540633285	0.8391137245936672
5	MDAMB436	0.9786717323224419	0.021328267677558133
5	HCC1954	0.032976105981373204	0.9670238940186268
5	HCC70	0.0348410437350734	0.9651589562649266
5	BT549	0.9902127345454542	0.00978726545454578
5	SUM149	0.08194613549161013	0.9180538645083899
5	CAL851	0.054130496704705836	0.9458695032952942
5	HCC38	0.4310284466834823	0.5689715533165177
5	HS578T	0.9938890774247587	0.006110922575241262
5	HCC1599	0.07605549478273221	0.9239445052172678
5	HCC70	0.014108246522057676	0.9858917534779423
5	MDAMB231	0.9836458330219425	0.01635416697805747
5	HCC1806	0.08287286692097606	0.9171271330790239
5	MB157	0.7780422514668048	0.22195774853319516
5	MDAMB231	0.9795115447461573	0.020488455253842686
5	SKBR7	0.9078805743935019	0.0921194256064981
5	Hs_578T	0.949272815758716	0.050727184241283974
5	SUM1315	0.9602172066075925	0.039782793392407534
5	HMC18	0.9859059620311119	0.014094037968888085
5	DU4475	0.6855475536028184	0.3144524463971816
5	CAL120	0.9457104208853179	0.05428957911468213
5	HCC1395	0.9789491366651613	0.021050863334838743
5	MX1	0.07396779614229491	0.9260322038577051
5	JIMT1	0.1317054212975095	0.8682945787024905
5	HCC1569	0.11018840069054436	0.8898115993094556
5	HCC1569	0.20784169899033836	0.7921583010096617
5	HDQP1	0.18517180158232516	0.8148281984176748
5	JIMT1	0.07284895433367593	0.9271510456663241
5	SUM102	0.565446525606945	0.43455347439305503
5	MACLS2	0.03803751502448595	0.9619624849755141
5	MDAMB157	0.9877695428133186	0.012230457186681365
5	HCC1143	0.14550981436455218	0.8544901856354479
5	MDAMB468	0.16056717948630464	0.8394328205136954
5	CAL51	0.9897350729179121	0.010264927082087927
5	SUM229	0.11018954370872727	0.8898104562912728
6	HCC1937	0.034991096954299146	0.9650089030457009
6	BT20	0.05782051369320766	0.9421794863067924
6	HCC1187	0.1759356643815802	0.8240643356184199
6	DU4475	0.7886885064031525	0.21131149359684753
6	CAL120	0.9262976379703042	0.07370236202969582
6	BT20	0.13697919054938495	0.8630208094506151
6	MDAMB468	0.11543800437428904	0.8845619956257109
6	CAL851	0.10440449768636911	0.8955955023136308
6	HCC1500	0.15512656205686365	0.8448734379431364
6	HCC1937	0.04452478127633699	0.955475218723663
6	HCC1954	0.02955278111725792	0.9704472188827421
6	HCC38	0.4903918241766066	0.5096081758233935
6	MDAMB157	0.9695934773470206	0.030406522652979384
6	HCC1806	0.1622620319771257	0.8377379680228743
6	HDQP1	0.0608684512937844	0.9391315487062156
6	BT549	0.9879724782398941	0.012027521760105908
6	MDAMB436	0.9731647541604493	0.02683524583955066
6	CAL51	0.9846294375934583	0.015370562406541666
6	HCC3153	0.07363152146616682	0.9263684785338332
6	SW527	0.9337759225452792	0.06622407745472081
6	HCC1143	0.15611702160828977	0.8438829783917102
6	HCC1395	0.9647164209199905	0.03528357908000945
6	SUM159	0.9975835067290321	0.0024164932709679343
6	HCC2157	0.06337714451132502	0.936622855488675
6	UACC3199	0.4936425879064437	0.5063574120935563
6	HCC1187	0.11077072377122531	0.8892292762287747
6	HBL100	0.9926673209128423	0.007332679087157734
6	HCC1599	0.14923833538307088	0.8507616646169291
6	MDAMB436	0.9778392845192552	0.02216071548074483
6	HCC1954	0.03751146556330769	0.9624885344366924
6	HCC70	0.049466254029677095	0.9505337459703229
6	BT549	0.9931577422610673	0.0068422577389326555
6	SUM149	0.08507128742146285	0.9149287125785371
6	CAL851	0.06857641938848134	0.9314235806115186
6	HCC38	0.4115296276342893	0.5884703723657108
6	HS578T	0.9879679040743619	0.012032095925638142
6	HCC1599	0.08250201707140574	0.9174979829285943
6	HCC70	0.01914609798642781	0.9808539020135721
6	MDAMB231	0.975661853684019	0.02433814631598097
6	HCC1806	0.09075816199480578	0.9092418380051942
6	MB157	0.757155077732838	0.24284492226716203
6	MDAMB231	0.9728815981114401	0.02711840188855985
6	SKBR7	0.8782076547158342	0.12179234528416583
6	Hs_578T	0.9362908080211254	0.06370919197887459
6	SUM1315	0.9509735806645441	0.04902641933545593
6	HMC18	0.9879214726727984	0.012078527327201605
6	DU4475	0.6283953477781195	0.37160465222188055
6	CAL120	0.9433956834190941	0.05660431658090592
6	HCC1395	0.9582941501407723	0.04170584985922765
6	MX1	0.0942949770453577	0.9057050229546423
6	JIMT1	0.1457524583203054	0.8542475416796946
6	HCC1569	0.09956930468985738	0.9004306953101426
6	HCC1569	0.21464060010940847	0.7853593998905916
6	HDQP1	0.1793294215999389	0.8206705784000611
6	JIMT1	0.082033076813142	0.917966923186858
6	SUM102	0.5488495468541237	0.4511504531458763
6	MACLS2	0.05445124058196126	0.9455487594180387
6	MDAMB157	0.9780733787152417	0.021926621284758308
6	HCC1143	0.1759478051953764	0.8240521948046236
6	MDAMB468	0.1678946156120715	0.8321053843879285
6	CAL51	0.9877432094930462	0.01225679050695383
6	SUM229	0.12641049057465312	0.8735895094253469
7	HCC1937	0.04787155882259145	0.9521284411774086
7	BT20	0.045981979708843844	0.9540180202911561
7	HCC1187	0.16427374819019755	0.8357262518098024
7	DU4475	0.77948861391448	0.22051138608552
7	CAL120	0.9199730375637339	0.08002696243626606
7	BT20	0.13115050247212864	0.8688494975278713
7	MDAMB468	0.09780464233252856	0.9021953576674715
7	CAL851	0.14261028146917162	0.8573897185308283
7	HCC1500	0.12226278731716625	0.8777372126828338
7	HCC1937	0.04272939752116512	0.9572706024788349
7	HCC1954	0.025606289383235337	0.9743937106167646
7	HCC38	0.49382248944191964	0.5061775105580804
7	MDAMB157	0.9624592735301437	0.03754072646985629
7	HCC1806	0.14676130025018666	0.8532386997498134
7	HDQP1	0.05833221420816491	0.9416677857918351
7	BT549	0.982769730684231	0.017230269315768987
7	MDAMB436	0.9620605240957677	0.0379394759042323
7	CAL51	0.9803171373089935	0.019682862691006497
7	HCC3153	0.07546649074371733	0.9245335092562826
7	SW527	0.9224444497646709	0.07755555023532912
7	HCC1143	0.16044987540796196	0.839550124592038
7	HCC1395	0.9703866966633226	0.029613303336677443
7	SUM159	0.9927243533179777	0.0072756466820222965
7	HCC2157	0.08369107717874284	0.9163089228212572
7	UACC3199	0.45729413635734967	0.5427058636426503
7	HCC1187	0.11246946270410003	0.8875305372958999
7	HBL100	0.9909630657552579	0.009036934244742056
7	HCC1599	0.12836198384724792	0.871638016152752
7	MDAMB436	0.9644468858788929	0.035553114121107066
7	HCC1954	0.0374956975832872	0.9625043024167128
7	HCC70	0.06076151703341012	0.9392384829665898
7	BT549	0.9956763555628065	0.0043236444371934635
7	SUM149	0.0950363926953185	0.9049636073046815
7	CAL851	0.06743002802048355	0.9325699719795164
7	HCC38	0.41796268677049236	0.5820373132295076
7	HS578T	0.9877078681260707	0.012292131873929302
7	HCC1599	0.07519620814413071	0.9248037918558693
7	HCC70	0.01906530789630237	0.9809346921036977
7	MDAMB231	0.9777649771537723	0.022235022846227692
7	HCC1806	0.10187192712911923	0.8981280728708808
7	MB157	0.7268418163421281	0.2731581836578719
7	MDAMB231	0.9717076275434902	0.02829237245650984
7	SKBR7	0.8827028407645242	0.11729715923547579
7	Hs_578T	0.9631130819746716	0.0368869180253284
7	SUM1315	0.9488848050968466	0.051115194903153416
7	HMC18	0.9789347814496763	0.021065218550323728
7	DU4475	0.6453938256690461	0.35460617433095387
7	CAL120	0.9326748554744462	0.06732514452555383
7	HCC1395	0.9633692561869409	0.036630743813059086
7	MX1	0.07429112177122524	0.9257088782287748
7	JIMT1	0.15078056093662576	0.8492194390633743
7	HCC1569	0.08739880124125975	0.9126011987587402
7	HCC1569	0.211205309622121	0.788794690377879
7	HDQP1	0.16243724428198578	0.8375627557180142
7	JIMT1	0.09002885668645717	0.9099711433135428
7	SUM102	0.5840104072001984	0.41598959279980163
7	MACLS2	0.056987636397780164	0.9430123636022198
7	MDAMB157	0.9799707520669194	0.020029247933080585
7	HCC1143	0.17937985588943475	0.8206201441105653
7	MDAMB468	0.1607758342496947	0.8392241657503053
7	CAL51	0.9828066808033789	0.01719331919662115
7	SUM229	0.12128361403498449	0.8787163859650156
8	HCC1937	0.061848806963753875	0.9381511930362462
8	BT20	0.05519571330349256	0.9448042866965074
8	HCC1187	0.1453014327103038	0.8546985672896962
8	DU4475	0.7435071826776619	0.2564928173223381
8	CAL120	0.9316731729367337	0.06832682706326632
8	BT20	0.14695922852227847	0.8530407714777215
8	MDAMB468	0.10052310331175539	0.8994768966882446
8	CAL851	0.16267662441592948	0.8373233755840706
8	HCC1500	0.11312700506703725	0.8868729949329628
8	HCC1937	0.0497044838324862	0.9502955161675138
8	HCC1954	0.03188176539122163	0.9681182346087783
8	HCC38	0.4559258494287984	0.5440741505712017
8	MDAMB157	0.9599816371641042	0.04001836283589577
8	HCC1806	0.1395971119908027	0.8604028880091973
8	HDQP1	0.07072939062712306	0.929270609372877
8	BT549	0.978378936083673	0.02162106391632701
8	MDAMB436	0.9446208075260447	0.055379192473955285
8	CAL51	0.9751984631418282	0.02480153685817177
8	HCC3153	0.07865009950063039	0.9213499004993696
8	SW527	0.9026680808760607	0.09733191912393935
8	HCC1143	0.15422369968545485	0.8457763003145451
8	HCC1395	0.9674378381050834	0.032562161894916564
8	SUM159	0.9966048150878117	0.003395184912188265
8	HCC2157	0.08994001864240629	0.9100599813575937
8	UACC3199	0.4449380718989868	0.5550619281010132
8	HCC1187	0.10430794601431564	0.8956920539856843
8	HBL100	0.9892881247002371	0.010711875299762919
8	HCC1599	0.1215689473264509	0.878431052673549
8	MDAMB436	0.9631775710583299	0.03682242894167009
8	HCC1954	0.036195863816999345	0.9638041361830006
8	HCC70	0.06945343875220834	0.9305465612477917
8	BT549	0.9935931645085162	0.006406835491483798
8	SUM149	0.10816915781134642	0.8918308421886536
8	CAL851	0.07440176398236871	0.9255982360176312
8	HCC38	0.42778483398268796	0.572215166017312
8	HS578T	0.988355365256379	0.011644634743620985
8	HCC1599	0.08860554799868459	0.9113944520013154
8	HCC70	0.02105023222564351	0.9789497677743565
8	MDAMB231	0.9675537784223306	0.03244622157766941
8	HCC1806	0.09870100799955948	0.9012989920004405
8	MB157	0.703830102067111	0.29616989793288895
8	MDAMB231	0.9657931325440526	0.034206867455947365
8	SKBR7	0.863721563399769	0.13627843660023098
8	Hs_578T	0.9663863595101421	0.03361364048985793
8	SUM1315	0.952027889953865	0.047972110046135
8	HMC18	0.9754536638953206	0.024546336104679378
8	DU4475	0.6263845905461921	0.3736154094538079
8	CAL120	0.9329384303360857	0.0670615696639143
8	HCC1395	0.9526092664715864	0.04739073352841361
8	MX1	0.07623331078376441	0.9237666892162356
8	JIMT1	0.16056019406701158	0.8394398059329884
8	HCC1569	0.07430954987007542	0.9256904501299246
8	HCC1569	0.2154157677769996	0.7845842322230003
8	HDQP1	0.1762385289099042	0.8237614710900958
8	JIMT1	0.08569796232678188	0.9143020376732182
8	SUM102	0.5589025002430775	0.4410974997569225
8	MACLS2	0.06891150227102108	0.931088497728979
8	MDAMB157	0.9705751291788819	0.02942487082111811
8	HCC1143	0.16351568424702184	0.8364843157529782
8	MDAMB468	0.14078908565967907	0.8592109143403209
8	CAL51	0.981865150851522	0.01813484914847796
8	SUM229	0.12031549680139739	0.8796845031986026
9	HCC1937	0.05402942666297686	0.9459705733370232
9	BT20	0.054560483157165746	0.9454395168428342
9	HCC1187	0.14456507504008	0.85543492495992
9	DU4475	0.7329025608630143	0.2670974391369857
9	CAL120	0.9153174032411014	0.08468259675889855
9	BT20	0.13934421332163704	0.860655786678363
