Generation	CellName	Probability_BASALB	Probability_BASALA
3	HBL100	0.9718041953250948	0.028195804674905234
3	HCC1143	0.08088930860321566	0.9191106913967844
3	HCC1187.1	0.12361679084473078	0.8763832091552692
3	HCC1395	0.975227100730709	0.02477289926929105
3	HCC1569	0.12059603192256656	0.8794039680774335
3	HCC1599	0.05594491827973416	0.9440550817202659
3	HCC1806	0.07648279991663426	0.9235172000833658
3	HCC1937	0.04185789505255006	0.9581421049474499
3	HCC1954	0.04226191349387556	0.9577380865061245
3	HCC3153	0.070937672096825	0.929062327903175
3	HCC38	0.6735699381743121	0.3264300618256879
3	HCC70	0.0423808713736103	0.9576191286263896
3	HDQP1	0.04005937391155838	0.9599406260884417
3	HS578T	0.9624449853669871	0.03755501463301292
3	JIMT1	0.0731009899577105	0.9268990100422895
3	MACLS2	0.06646615183824024	0.9335338481617598
3	MB157	0.7476405075447478	0.25235949245525224
3	MDAMB157.1	0.9742762253731528	0.025723774626847162
3	MDAMB231	0.9519845130328265	0.048015486967173504
3	MDAMB436.1	0.9643463996725785	0.035653600327421486
3	MDAMB468	0.06530728626445514	0.9346927137355449
3	MX1	0.14573895879865245	0.8542610412013476
3	SKBR7	0.9223467226311068	0.07765327736889316
3	SUM102	0.6916560026250406	0.30834399737495943
3	SUM1315	0.9664110363004226	0.03358896369957742
3	SUM149	0.09544180290451507	0.9045581970954849
3	SUM159	0.9582526056885061	0.04174739431149388
3	SUM229	0.17123230023469935	0.8287676997653006
3	SW527	0.9129303380249397	0.08706966197506028
3	UACC3199	0.6152381573218871	0.38476184267811286
3	CAL120.1	0.9428134534895007	0.05718654651049926
3	HCC38.1	0.6119071983774121	0.38809280162258786
3	HCC1599.1	0.10033070719312343	0.8996692928068766
3	HCC1395.1	0.9732613216047266	0.02673867839527344
3	MDAMB468.1	0.051162179381030716	0.9488378206189693
3	MDAMB231.1	0.964455675393197	0.03554432460680301
3	HCC1954.1	0.03508650720337275	0.9649134927966272
3	JIMT1.1	0.07090528732497949	0.9290947126750205
3	HDQP1.1	0.08857326181127058	0.9114267381887294
3	HMC18	0.9673570259576953	0.03264297404230465
3	BT20.1	0.05988996208285407	0.940110037917146
3	HCC1806.1	0.1655380007562748	0.8344619992437252
3	HCC2157	0.13950703943669343	0.8604929605633066
3	HCC1500	0.1251624544234477	0.8748375455765522
3	HCC1143.1	0.10403536745300639	0.8959646325469937
3	CAL51.1	0.9491862348340427	0.05081376516595726
3	CAL851.1	0.1548122901188919	0.8451877098811081
3	HCC1569.1	0.21457399661689275	0.7854260033831073
3	HCC70.1	0.023089259209269544	0.9769107407907305
3	DU4475.1	0.79959634529781	0.20040365470219001
3	HCC1937.1	0.04311062821626007	0.9568893717837399
4	Hs_578T	0.9602924540647888	0.0397075459352112
4	HCC1187	0.12478285936606527	0.8752171406339347
4	MDAMB157	0.9701180657523621	0.029881934247637854
4	MDAMB436	0.9578252550681574	0.04217474493184259
4	BT549	0.9845906285035168	0.015409371496483248
4	BT20	0.05092527733657033	0.9490747226634296
4	BT549.1	0.9717244979977864	0.028275502002213626
4	CAL120	0.9600220386815056	0.039977961318494404
4	CAL51	0.9604242858299169	0.0395757141700831
4	CAL851	0.036472654694906924	0.9635273453050931
4	DU4475	0.845158021419079	0.15484197858092097
4	HBL100	0.9661294039661247	0.03387059603387532
4	HCC1143	0.08792833750972229	0.9120716624902777
4	HCC1187.1	0.1412426122749809	0.8587573877250191
4	HCC1395	0.9607385152076795	0.0392614847923205
4	HCC1569	0.13215152809616468	0.8678484719038353
4	HCC1599	0.06447039123694319	0.9355296087630568
4	HCC1806	0.08755879108952282	0.9124412089104772
4	HCC1937	0.0424261369399777	0.9575738630600223
4	HCC1954	0.03921848863741631	0.9607815113625837
4	HCC3153	0.0703152945133899	0.9296847054866101
4	HCC38	0.6738829296242465	0.32611707037575355
4	HCC70	0.05007572602590425	0.9499242739740957
4	HDQP1	0.047056444233354325	0.9529435557666457
4	HS578T	0.9678534659179151	0.0321465340820849
4	JIMT1	0.11388777534963036	0.8861122246503697
4	MACLS2	0.08131329147321578	0.9186867085267842
4	MB157	0.7551699751339982	0.2448300248660018
4	MDAMB157.1	0.966610526761723	0.03338947323827701
4	MDAMB231	0.9362458210296599	0.06375417897034008
4	MDAMB436.1	0.9531606099140981	0.04683939008590188
4	MDAMB468	0.06867001886301793	0.9313299811369821
4	MX1	0.1339734589710544	0.8660265410289456
4	SKBR7	0.9084530864657817	0.09154691353421829
4	SUM102	0.6906945247739117	0.3093054752260883
4	SUM1315	0.9605543356613057	0.03944566433869434
4	SUM149	0.09740444952155772	0.9025955504784423
4	SUM159	0.9468947358566997	0.0531052641433003
4	SUM229	0.15454970787046374	0.8454502921295363
4	SW527	0.9341533222776944	0.06584667772230557
4	UACC3199	0.6138011641895912	0.3861988358104088
4	CAL120.1	0.9262467552391845	0.07375324476081546
4	HCC38.1	0.6259993122876739	0.3740006877123261
4	HCC1599.1	0.10701092243970525	0.8929890775602948
4	HCC1395.1	0.9583139160257768	0.04168608397422324
4	MDAMB468.1	0.04166241121633895	0.958337588783661
4	MDAMB231.1	0.9668679378521013	0.033132062147898655
4	HCC1954.1	0.03311265335337967	0.9668873466466203
4	JIMT1.1	0.06362071469672421	0.9363792853032757
4	HDQP1.1	0.10110438599247586	0.8988956140075242
4	HMC18	0.9583457585952181	0.04165424140478191
4	BT20.1	0.06065199496603433	0.9393480050339656
4	HCC1806.1	0.18751165862348657	0.8124883413765134
4	HCC2157	0.17500680679395778	0.8249931932060423
4	HCC1500	0.14575807088441722	0.8542419291155827
4	HCC1143.1	0.11233923446715213	0.8876607655328479
4	CAL51.1	0.9276572808906043	0.07234271910939571
4	CAL851.1	0.17419742622776685	0.8258025737722332
4	HCC1569.1	0.2402714944494614	0.7597285055505386
4	HCC70.1	0.03174297995723453	0.9682570200427655
4	DU4475.1	0.7908566901297374	0.20914330987026264
4	HCC1937.1	0.042047651258204	0.957952348741796
5	Hs_578T	0.9490673655445152	0.05093263445548479
5	HCC1187	0.11502439409608743	0.8849756059039126
5	MDAMB157	0.9715244759986059	0.02847552400139408
5	MDAMB436	0.963906723986713	0.036093276013287046
5	BT549	0.9789427372844035	0.021057262715596492
5	BT20	0.062591160782885	0.937408839217115
5	BT549.1	0.9833299148810977	0.016670085118902334
5	CAL120	0.9461733563897591	0.05382664361024092
5	CAL51	0.9559375276332	0.044062472366800054
5	CAL851	0.043866827876725925	0.9561331721232741
5	DU4475	0.8298674250817866	0.17013257491821343
5	HBL100	0.9559904493125605	0.0440095506874395
5	HCC1143	0.09073460801147516	0.9092653919885249
5	HCC1187.1	0.14032725021600526	0.8596727497839948
5	HCC1395	0.9545366496343362	0.045463350365663846
5	HCC1569	0.15775207781181094	0.8422479221881891
5	HCC1599	0.05303143640470941	0.9469685635952906
5	HCC1806	0.10628121600134204	0.893718783998658
5	HCC1937	0.04468908046312746	0.9553109195368725
5	HCC1954	0.041951630936709346	0.9580483690632906
5	HCC3153	0.07210285593606422	0.9278971440639358
5	HCC38	0.6718229540140096	0.3281770459859904
5	HCC70	0.04743223840334711	0.9525677615966529
5	HDQP1	0.051792042825276295	0.9482079571747237
5	HS578T	0.9668955380219993	0.033104461978000654
5	JIMT1	0.11536612552675725	0.8846338744732427
5	MACLS2	0.0845879578594209	0.9154120421405791
5	MB157	0.7612475995266521	0.2387524004733479
5	MDAMB157.1	0.9627051565886261	0.0372948434113739
5	MDAMB231	0.9281045659453389	0.07189543405466114
5	MDAMB436.1	0.9543347024856048	0.04566529751439519
5	MDAMB468	0.056972986761507076	0.9430270132384929
5	MX1	0.1287519446451811	0.8712480553548189
5	SKBR7	0.897737728766695	0.102262271233305
5	SUM102	0.7118125422778959	0.2881874577221041
5	SUM1315	0.9518270819657423	0.04817291803425772
5	SUM149	0.12044321009034085	0.8795567899096591
5	SUM159	0.9368192711968227	0.06318072880317727
5	SUM229	0.17418202335931982	0.8258179766406801
5	SW527	0.9209617991830912	0.07903820081690882
5	UACC3199	0.6161170918290657	0.3838829081709343
5	CAL120.1	0.9396958507309022	0.06030414926909777
5	HCC38.1	0.626988004502409	0.373011995497591
5	HCC1599.1	0.11495005336438609	0.8850499466356139
5	HCC1395.1	0.9699731863968811	0.030026813603118874
5	MDAMB468.1	0.05131086627460073	0.9486891337253993
5	MDAMB231.1	0.9637611043173139	0.03623889568268612
5	HCC1954.1	0.04447615454318394	0.955523845456816
5	JIMT1.1	0.0790710687271813	0.9209289312728187
5	HDQP1.1	0.1347002481817769	0.865299751818223
5	HMC18	0.9578873266489611	0.042112673351038854
5	BT20.1	0.06610430754322044	0.9338956924567796
5	HCC1806.1	0.21083177325735447	0.7891682267426455
5	HCC2157	0.18174460296208694	0.8182553970379131
5	HCC1500	0.1546229873030561	0.8453770126969439
5	HCC1143.1	0.11656545915907177	0.8834345408409282
5	CAL51.1	0.9280524942570335	0.07194750574296649
5	CAL851.1	0.18392113913077768	0.8160788608692223
5	HCC1569.1	0.2533884698660999	0.7466115301339
5	HCC70.1	0.02895590663092281	0.9710440933690772
5	DU4475.1	0.7729450165176682	0.22705498348233177
5	HCC1937.1	0.04967193507729745	0.9503280649227026
6	Hs_578T	0.9377144847678406	0.062285515232159416
6	HCC1187	0.14343960108938794	0.8565603989106121
6	MDAMB157	0.9545882969428473	0.0454117030571527
6	MDAMB436	0.9445771615539762	0.0554228384460238
6	BT549	0.9794935308587686	0.020506469141231443
6	BT20	0.077177440325954	0.922822559674046
6	BT549.1	0.9706339208681164	0.029366079131883605
6	CAL120	0.9499456208700747	0.050054379129925275
6	CAL51	0.9607476919403893	0.03925230805961066
6	CAL851	0.05454324945760481	0.9454567505423952
6	DU4475	0.7949333227663472	0.2050666772336528
6	HBL100	0.9560947378450211	0.04390526215497892
6	HCC1143	0.0787586673512312	0.9212413326487688
6	HCC1187.1	0.15875638876160716	0.8412436112383929
6	HCC1395	0.9565104896900898	0.04348951030991022
6	HCC1569	0.11969767614202484	0.8803023238579751
6	HCC1599	0.045391876423240864	0.9546081235767592
6	HCC1806	0.13223092695835287	0.8677690730416472
6	HCC1937	0.05390600723383037	0.9460939927661697
6	HCC1954	0.053152355767163116	0.9468476442328368
6	HCC3153	0.08970756132289918	0.9102924386771009
6	HCC38	0.6492899788295906	0.3507100211704094
6	HCC70	0.06530382407008616	0.9346961759299138
6	HDQP1	0.045396571925815504	0.9546034280741845
6	HS578T	0.9579302825550429	0.04206971744495713
6	JIMT1	0.11926538985826059	0.8807346101417394
6	MACLS2	0.09283257529957362	0.9071674247004264
6	MB157	0.7632514038246032	0.23674859617539679
6	MDAMB157.1	0.9458740689763345	0.054125931023665474
6	MDAMB231	0.9327327929372853	0.06726720706271472
6	MDAMB436.1	0.9569180710264119	0.04308192897358809
6	MDAMB468	0.052898190540972743	0.9471018094590272
6	MX1	0.130892458891313	0.869107541108687
6	SKBR7	0.891925882540703	0.10807411745929696
6	SUM102	0.7192882091984748	0.2807117908015252
6	SUM1315	0.9432517327979756	0.056748267202024416
6	SUM149	0.13217749158257203	0.867822508417428
6	SUM159	0.937122819160958	0.06287718083904204
6	SUM229	0.1840329408615056	0.8159670591384944
6	SW527	0.9192039098813928	0.08079609011860722
6	UACC3199	0.6301055580359283	0.36989444196407173
6	CAL120.1	0.9494745754526451	0.05052542454735487
6	HCC38.1	0.585327719820124	0.414672280179876
6	HCC1599.1	0.14606574805869882	0.8539342519413011
6	HCC1395.1	0.9559114787814936	0.04408852121850637
6	MDAMB468.1	0.05193269195802614	0.9480673080419738
6	MDAMB231.1	0.9612335831148316	0.03876641688516835
6	HCC1954.1	0.0702277516162795	0.9297722483837205
6	JIMT1.1	0.07942231954131	0.92057768045869
6	HDQP1.1	0.13149212471767732	0.8685078752823227
6	HMC18	0.9381094197273044	0.06189058027269556
6	BT20.1	0.07944891779411715	0.9205510822058829
6	HCC1806.1	0.21722561578018082	0.7827743842198192
6	HCC2157	0.196073439303644	0.803926560696356
6	HCC1500	0.16864294913419348	0.8313570508658066
6	HCC1143.1	0.12458395554511893	0.8754160444548811
6	CAL51.1	0.9316105671035141	0.06838943289648591
6	CAL851.1	0.20064462854933757	0.7993553714506625
6	HCC1569.1	0.24678215179178598	0.753217848208214
6	HCC70.1	0.03163444630044841	0.9683655536995516
6	DU4475.1	0.7723788594492591	0.2276211405507409
6	HCC1937.1	0.049614209660525106	0.9503857903394749
7	Hs_578T	0.9329379713778281	0.06706202862217192
7	HCC1187	0.16356481693715286	0.8364351830628471
7	MDAMB157	0.9479688406870275	0.05203115931297253
7	MDAMB436	0.9545005555764017	0.04549944442359832
7	BT549	0.9715071511004991	0.028492848899500878
7	BT20	0.08039939203533483	0.9196006079646651
7	BT549.1	0.9778877459389881	0.022112254061011916
7	CAL120	0.9379578166611034	0.06204218333889655
7	CAL51	0.9672280618985839	0.0327719381014161
7	CAL851	0.0619355071439073	0.9380644928560927
7	DU4475	0.8045609582241717	0.19543904177582827
7	HBL100	0.9469705040413191	0.053029495958680894
7	HCC1143	0.09169782084863222	0.9083021791513678
7	HCC1187.1	0.18888766806967028	0.8111123319303297
7	HCC1395	0.9494793141935227	0.05052068580647728
7	HCC1569	0.14914944982664455	0.8508505501733554
7	HCC1599	0.05268402107443229	0.9473159789255677
7	HCC1806	0.13254075021006564	0.8674592497899344
7	HCC1937	0.07789610229435726	0.9221038977056427
7	HCC1954	0.07302316878045843	0.9269768312195416
7	HCC3153	0.0840839946473509	0.915916005352649
7	HCC38	0.6498030289463805	0.35019697105361947
7	HCC70	0.09222029787366794	0.9077797021263321
7	HDQP1	0.06688828306065617	0.9331117169393438
7	HS578T	0.9515163602974858	0.048483639702514236
7	JIMT1	0.13869347203797552	0.8613065279620244
7	MACLS2	0.12044864754054545	0.8795513524594546
7	MB157	0.7663823047946134	0.23361769520538656
7	MDAMB157.1	0.9364457131183171	0.06355428688168285
7	MDAMB231	0.9106497999925702	0.08935020000742977
7	MDAMB436.1	0.9484579175641012	0.05154208243589875
7	MDAMB468	0.061474741054541926	0.938525258945458
7	MX1	0.13399016567342167	0.8660098343265783
7	SKBR7	0.9035891755015966	0.09641082449840344
7	SUM102	0.7163136055227982	0.2836863944772018
7	SUM1315	0.9399966328169838	0.06000336718301624
7	SUM149	0.14140934943451774	0.8585906505654822
7	SUM159	0.9321919928523368	0.06780800714766322
7	SUM229	0.172272452991763	0.827727547008237
7	SW527	0.9096416643492704	0.0903583356507296
7	UACC3199	0.6005805569590604	0.39941944304093957
7	CAL120.1	0.9428179173763864	0.05718208262361357
7	HCC38.1	0.5891082142389151	0.41089178576108487
7	HCC1599.1	0.15863379930785293	0.8413662006921471
7	HCC1395.1	0.9527862204554274	0.04721377954457262
7	MDAMB468.1	0.052203027548130575	0.9477969724518694
7	MDAMB231.1	0.9605596774664058	0.039440322533594196
7	HCC1954.1	0.08030255302013652	0.9196974469798634
7	JIMT1.1	0.09691738824919552	0.9030826117508045
7	HDQP1.1	0.15052108917072948	0.8494789108292705
7	HMC18	0.9378672997341586	0.06213270026584139
7	BT20.1	0.12718259275741187	0.8728174072425882
7	HCC1806.1	0.22238946857952954	0.7776105314204704
7	HCC2157	0.2023605643406887	0.7976394356593113
7	HCC1500	0.17448923844903497	0.825510761550965
7	HCC1143.1	0.15707318827674846	0.8429268117232516
7	CAL51.1	0.936100690658172	0.06389930934182797
7	CAL851.1	0.22952165624932713	0.7704783437506728
7	HCC1569.1	0.251450349969936	0.748549650030064
7	HCC70.1	0.05771534246322663	0.9422846575367734
7	DU4475.1	0.7634662399719697	0.23653376002803028
7	HCC1937.1	0.06408194854701738	0.9359180514529826
8	Hs_578T	0.9112880600256842	0.08871193997431581
8	HCC1187	0.15752898012643995	0.8424710198735601
8	MDAMB157	0.9423243979922248	0.05767560200777522
8	MDAMB436	0.9446172701572806	0.055382729842719414
8	BT549	0.9691725007623478	0.030827499237652156
8	BT20	0.09158112031318116	0.9084188796868189
8	BT549.1	0.9667400009607783	0.03325999903922172
8	CAL120	0.9233465377488347	0.07665346225116532
8	CAL51	0.9576525660367282	0.042347433963271786
8	CAL851	0.06010239356632262	0.9398976064336774
8	DU4475	0.7839914704278793	0.2160085295721207
8	HBL100	0.9246338604286577	0.0753661395713423
8	HCC1143	0.11753970654272917	0.8824602934572708
8	HCC1187.1	0.20370113563480563	0.7962988643651944
8	HCC1395	0.9411990123431869	0.058800987656813075
8	HCC1569	0.1351580601588552	0.8648419398411448
8	HCC1599	0.070189126282341	0.929810873717659
8	HCC1806	0.1588400295180883	0.8411599704819117
8	HCC1937	0.0872670946125906	0.9127329053874094
8	HCC1954	0.08291316516899307	0.917086834831007
8	HCC3153	0.08853905468155297	0.911460945318447
8	HCC38	0.6177496628400536	0.3822503371599464
8	HCC70	0.07109026641622936	0.9289097335837706
8	HDQP1	0.056199541901896986	0.943800458098103
8	HS578T	0.9346170568074765	0.06538294319252347
8	JIMT1	0.14555854601321883	0.8544414539867812
8	MACLS2	0.1250879932808971	0.874912006719103
8	MB157	0.7658234958479126	0.23417650415208735
8	MDAMB157.1	0.9260044558267646	0.0739955441732354
8	MDAMB231	0.901993699689779	0.09800630031022095
8	MDAMB436.1	0.942021961487249	0.05797803851275096
8	MDAMB468	0.06998414377467445	0.9300158562253256
8	MX1	0.1319934931587132	0.8680065068412868
8	SKBR7	0.9025588915209398	0.09744110847906018
8	SUM102	0.7210975195650359	0.27890248043496413
8	SUM1315	0.9302983959111145	0.06970160408888548
8	SUM149	0.15086319560381994	0.84913680439618
8	SUM159	0.9352072210509569	0.06479277894904312
8	SUM229	0.21232349466135284	0.7876765053386472
8	SW527	0.8903772914940401	0.1096227085059599
8	UACC3199	0.5870205529576731	0.4129794470423269
8	CAL120.1	0.9292589471205501	0.07074105287944987
8	HCC38.1	0.5743378453738329	0.4256621546261671
8	HCC1599.1	0.19412313992826222	0.8058768600717378
8	HCC1395.1	0.9432086658202615	0.05679133417973847
8	MDAMB468.1	0.07315491092307201	0.926845089076928
8	MDAMB231.1	0.9486048757555224	0.051395124244477564
8	HCC1954.1	0.08936340675413307	0.9106365932458669
8	JIMT1.1	0.11278778321426154	0.8872122167857385
8	HDQP1.1	0.16479824920217667	0.8352017507978233
8	HMC18	0.9293390712339024	0.07066092876609764
8	BT20.1	0.12884149330756375	0.8711585066924362
8	HCC1806.1	0.22561757573003863	0.7743824242699614
8	HCC2157	0.22433082418978387	0.7756691758102161
8	HCC1500	0.181363758596615	0.818636241403385
